,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
814,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:14:02.000Z,-1.08768974,-3.66214457,0.67201518,67.55221112,25.00932962,-9.11441428,2021-08-15 08:14:02+00:00
815,Cardano,ADA,cardano,287,1,3,2021-08-15T08:13:07.000Z,0.4442295,-2.14196625,42.81929257,75.89851044,34.65189798,-3.50321281,2021-08-15 08:13:07+00:00
816,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:19:02.000Z,-1.07785048,-3.79936621,2.27319839,44.6066523,14.04168968,2.21860354,2021-08-15 08:19:02+00:00
817,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:19:02.000Z,-0.54740737,-2.53230022,14.95737332,43.13073716,1.1474441,-37.31732749,2021-08-15 08:19:02+00:00
818,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:19:03.000Z,-1.38924404,-0.15432387,10.87619813,60.37667674,-7.77016156,-41.62362322,2021-08-15 08:19:03+00:00
819,Monero,XMR,monero,161,1,29,2021-08-15T08:19:04.000Z,-1.13812452,-4.11878923,-1.86963315,36.25328913,-8.07526952,-26.77358579,2021-08-15 08:19:04+00:00
820,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:19:02.000Z,-1.42633281,-3.9664664,0.97360036,66.62237396,24.99268315,-8.9229906,2021-08-15 08:19:02+00:00
821,Cardano,ADA,cardano,287,1,3,2021-08-15T08:18:07.000Z,-0.20750059,-2.46205559,42.90570805,75.02268612,34.36026974,-3.59360276,2021-08-15 08:18:07+00:00
822,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:24:02.000Z,-1.15700316,-3.90115052,2.18362226,44.56713334,14.03564505,2.11915183,2021-08-15 08:24:02+00:00
823,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:24:02.000Z,-0.79105219,-2.80040064,14.9336565,42.95673101,1.15992746,-37.79740338,2021-08-15 08:24:02+00:00
824,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:24:03.000Z,-1.47831104,-0.46826039,10.10552496,60.47370223,-7.67835253,-41.73836463,2021-08-15 08:24:03+00:00
825,Monero,XMR,monero,161,1,29,2021-08-15T08:24:04.000Z,-1.2514687,-4.46340816,-2.90048054,36.20402407,-8.21203319,-26.76392169,2021-08-15 08:24:04+00:00
826,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:24:02.000Z,-1.49932129,-4.09936164,0.85899792,66.73880141,25.01258716,-9.06967651,2021-08-15 08:24:02+00:00
827,Cardano,ADA,cardano,287,1,3,2021-08-15T08:23:07.000Z,-0.47301656,-2.78974068,42.24199669,74.43347279,34.05183871,-3.81007256,2021-08-15 08:23:07+00:00
828,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:29:02.000Z,-1.30639607,-4.05991398,2.05193733,44.57429892,14.31065964,1.54563152,2021-08-15 08:29:02+00:00
829,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:29:02.000Z,-0.95904054,-2.87910369,14.58135983,43.32241349,1.40964624,-38.22522372,2021-08-15 08:29:02+00:00
830,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:29:03.000Z,-2.12705076,-0.9016109,9.24088707,60.02786669,-8.11714794,-42.20401315,2021-08-15 08:29:03+00:00
831,Monero,XMR,monero,161,1,29,2021-08-15T08:29:04.000Z,-1.43767207,-4.57550921,-2.94282936,36.14570133,-7.87571867,-27.22371159,2021-08-15 08:29:04+00:00
832,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:29:02.000Z,-1.77432634,-4.41474353,0.58262378,66.62288141,25.08969618,-9.8292969,2021-08-15 08:29:02+00:00
833,Cardano,ADA,cardano,287,1,3,2021-08-15T08:28:07.000Z,-1.25230803,-3.3578668,41.45891929,73.65352562,33.78035231,-4.86396654,2021-08-15 08:28:07+00:00
834,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:34:02.000Z,-0.91521276,-3.81915184,2.50537033,44.94525801,14.61689822,1.35284866,2021-08-15 08:34:02+00:00
835,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:34:02.000Z,-0.32614875,-2.51279687,15.30791081,43.91777284,1.75249876,-38.25204143,2021-08-15 08:34:02+00:00
836,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:34:03.000Z,-0.8377606,-0.0018645,10.54442569,61.42749145,-7.20175876,-42.11535104,2021-08-15 08:34:03+00:00
837,Monero,XMR,monero,161,1,29,2021-08-15T08:34:04.000Z,-0.98746863,-4.38140575,-2.67018732,36.45787344,-7.46510289,-27.38491196,2021-08-15 08:34:04+00:00
838,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:34:02.000Z,-1.44796602,-4.14763861,1.11836936,66.9975333,25.70487591,-10.48710084,2021-08-15 08:34:02+00:00
839,Cardano,ADA,cardano,287,1,4,2021-08-15T08:33:07.000Z,-0.88823477,-2.96134486,42.20705949,74.28016721,34.30032845,-5.09181127,2021-08-15 08:33:07+00:00
840,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:39:02.000Z,-0.64546502,-3.66985191,2.63232778,45.20743237,14.61883247,1.44335494,2021-08-15 08:39:02+00:00
841,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:39:02.000Z,0.00037484,-2.2613575,15.47778461,44.25973243,1.64241863,-38.22448737,2021-08-15 08:39:02+00:00
842,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:39:03.000Z,0.00859694,0.42020583,11.60286058,62.52420107,-6.94540405,-41.82883364,2021-08-15 08:39:03+00:00
843,Monero,XMR,monero,161,1,29,2021-08-15T08:39:04.000Z,-0.66486765,-4.16133791,-2.57725312,36.54201961,-7.67555653,-27.48909774,2021-08-15 08:39:04+00:00
844,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:39:02.000Z,-1.16470517,-4.00980935,1.09634057,67.37636071,25.69374365,-10.13977283,2021-08-15 08:39:02+00:00
845,Cardano,ADA,cardano,287,1,3,2021-08-15T08:38:07.000Z,-0.46704293,-3.03334518,43.07213234,74.74143775,34.25981406,-4.78797381,2021-08-15 08:38:07+00:00
846,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:44:02.000Z,-0.82948628,-3.99515298,2.42628499,45.39064655,14.34422231,0.87222097,2021-08-15 08:44:02+00:00
847,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:44:02.000Z,-0.31953791,-2.90780192,15.04149527,44.68569502,1.28213135,-38.5844848,2021-08-15 08:44:02+00:00
848,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:44:03.000Z,0.41594898,-0.23768633,10.37095348,62.74408936,-7.35212526,-42.08486254,2021-08-15 08:44:03+00:00
849,Monero,XMR,monero,161,1,29,2021-08-15T08:44:04.000Z,-0.76724401,-4.44369055,-2.99549441,36.80891213,-7.7406571,-27.92045387,2021-08-15 08:44:04+00:00
850,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:44:02.000Z,-1.32342272,-4.43932853,0.74721894,68.98035211,25.27812805,-11.29130682,2021-08-15 08:44:02+00:00
851,Cardano,ADA,cardano,287,1,3,2021-08-15T08:43:07.000Z,0.37697029,-3.7257365,42.85323199,76.28027882,34.28014974,-5.03648704,2021-08-15 08:43:07+00:00
852,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:46:02.000Z,-0.50465599,-3.89500608,2.4963351,45.87136224,14.50390338,1.06109467,2021-08-15 08:46:02+00:00
853,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:46:02.000Z,0.37394244,-2.78272597,15.25254098,45.30529873,1.44019002,-38.46782608,2021-08-15 08:46:02+00:00
854,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:46:03.000Z,1.84363125,0.07798806,10.78703086,63.56118548,-6.98852723,-41.56923754,2021-08-15 08:46:03+00:00
855,Monero,XMR,monero,161,1,29,2021-08-15T08:46:04.000Z,-0.08535824,-4.24026666,-2.75833697,36.95531455,-7.54849433,-27.71436569,2021-08-15 08:46:04+00:00
856,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:46:02.000Z,-0.44990979,-4.31133245,0.78631646,69.91667313,25.42497404,-10.97928805,2021-08-15 08:46:02+00:00
857,Cardano,ADA,cardano,287,1,3,2021-08-15T08:45:07.000Z,0.29546371,-3.56584395,42.77936966,76.95611929,34.00672734,-5.06867995,2021-08-15 08:45:07+00:00
858,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:51:02.000Z,0.07708634,-3.83070666,2.31331639,45.57367785,14.20838074,1.14160684,2021-08-15 08:51:02+00:00
859,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:51:02.000Z,0.79444942,-2.31849241,15.11868114,44.73037514,1.43917001,-38.41604032,2021-08-15 08:51:02+00:00
860,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:51:03.000Z,1.84224635,0.55123806,10.25955708,62.89947291,-7.22732406,-41.6509965,2021-08-15 08:51:03+00:00
861,Monero,XMR,monero,161,1,29,2021-08-15T08:51:04.000Z,0.73741442,-4.00688385,-2.75341881,36.55432135,-8.0231355,-27.61893066,2021-08-15 08:51:04+00:00
862,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:51:02.000Z,-0.38230623,-4.24381951,0.51257137,68.634117,24.8861124,-10.74789455,2021-08-15 08:51:02+00:00
863,Cardano,ADA,cardano,287,1,3,2021-08-15T08:50:07.000Z,2.32647949,-3.0690653,42.99486909,77.2557964,34.03648209,-4.49658798,2021-08-15 08:50:07+00:00
864,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:55:02.000Z,0.15530733,-3.70081771,2.65822214,45.8435121,14.35674784,1.04009798,2021-08-15 08:55:02+00:00
865,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:55:02.000Z,0.72480305,-2.352611,15.44744078,45.07868607,1.91022462,-38.29887737,2021-08-15 08:55:02+00:00
866,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:55:03.000Z,1.94810232,0.97041949,10.89383992,63.62586493,-6.89344034,-41.68077852,2021-08-15 08:55:03+00:00
867,Monero,XMR,monero,161,1,29,2021-08-15T08:55:04.000Z,0.66043767,-4.03013852,-2.35229782,36.69964859,-7.79566124,-27.59821078,2021-08-15 08:55:04+00:00
868,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:55:02.000Z,-0.39434411,-4.29904152,0.7207424,68.9564737,25.01293105,-10.92634686,2021-08-15 08:55:02+00:00
869,Cardano,ADA,cardano,287,1,3,2021-08-15T08:54:07.000Z,1.60186753,-3.12402277,43.11118251,76.54435168,34.39880828,-3.94385946,2021-08-15 08:54:07+00:00
870,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T08:55:02.000Z,0.15530733,-3.70081771,2.65822214,45.8435121,14.35674784,1.04009798,2021-08-15 08:55:02+00:00
871,Litecoin,LTC,litecoin,710,1,14,2021-08-15T08:55:02.000Z,0.72480305,-2.352611,15.44744078,45.07868607,1.91022462,-38.29887737,2021-08-15 08:55:02+00:00
872,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T08:55:03.000Z,1.94810232,0.97041949,10.89383992,63.62586493,-6.89344034,-41.68077852,2021-08-15 08:55:03+00:00
873,Monero,XMR,monero,161,1,29,2021-08-15T08:55:04.000Z,0.66043767,-4.03013852,-2.35229782,36.69964859,-7.79566124,-27.59821078,2021-08-15 08:55:04+00:00
874,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T08:55:02.000Z,-0.39434411,-4.29904152,0.7207424,68.9564737,25.01293105,-10.92634686,2021-08-15 08:55:02+00:00
875,Cardano,ADA,cardano,287,1,3,2021-08-15T08:54:07.000Z,1.60186753,-3.12402277,43.11118251,76.54435168,34.39880828,-3.94385946,2021-08-15 08:54:07+00:00
876,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:08:02.000Z,0.3795895,-3.71205096,2.71338489,46.07534412,14.66986355,1.72177185,2021-08-15 09:08:02+00:00
877,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:08:02.000Z,0.67452828,-1.8950467,16.05137557,45.78373729,2.42901314,-37.5135711,2021-08-15 09:08:02+00:00
878,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:08:03.000Z,1.08716072,0.54735807,11.15110545,63.67276313,-6.67372986,-40.92237431,2021-08-15 09:08:03+00:00
879,Monero,XMR,monero,161,1,29,2021-08-15T09:08:04.000Z,0.39514623,-4.16283236,-1.92051661,36.57143214,-7.57589194,-26.98176617,2021-08-15 09:08:04+00:00
880,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:08:02.000Z,-0.26071756,-4.44973909,0.60837775,68.90726261,25.42936212,-9.95772437,2021-08-15 09:08:02+00:00
881,Cardano,ADA,cardano,287,1,3,2021-08-15T09:07:08.000Z,0.59393825,-3.68641233,43.26582589,77.81480261,34.78243838,-3.6322639,2021-08-15 09:07:08+00:00
882,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:13:02.000Z,0.04453519,-3.9431396,2.57524023,46.3530227,14.70356016,1.92071823,2021-08-15 09:13:02+00:00
883,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:13:02.000Z,0.44462766,-1.97109903,16.05344351,46.29451946,2.7001289,-37.30070992,2021-08-15 09:13:02+00:00
884,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:13:03.000Z,1.07164449,0.93589004,11.43747167,65.22371306,-6.16569906,-40.45287065,2021-08-15 09:13:03+00:00
885,Monero,XMR,monero,161,1,29,2021-08-15T09:13:04.000Z,0.33734866,-4.09279168,-2.57484565,37.37978507,-7.31357724,-26.60985059,2021-08-15 09:13:04+00:00
886,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:13:02.000Z,-0.40236537,-4.55196034,0.49228981,69.40682307,25.49740905,-9.81053924,2021-08-15 09:13:02+00:00
887,Cardano,ADA,cardano,287,1,3,2021-08-15T09:12:09.000Z,-0.10813625,-3.68116362,43.05250991,78.36312596,35.12257594,-2.84523209,2021-08-15 09:12:09+00:00
888,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:13:02.000Z,0.04453519,-3.9431396,2.57524023,46.3530227,14.70356016,1.92071823,2021-08-15 09:13:02+00:00
889,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:13:02.000Z,0.44462766,-1.97109903,16.05344351,46.29451946,2.7001289,-37.30070992,2021-08-15 09:13:02+00:00
890,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:13:03.000Z,1.07164449,0.93589004,11.43747167,65.22371306,-6.16569906,-40.45287065,2021-08-15 09:13:03+00:00
891,Monero,XMR,monero,161,1,29,2021-08-15T09:13:04.000Z,0.33734866,-4.09279168,-2.57484565,37.37978507,-7.31357724,-26.60985059,2021-08-15 09:13:04+00:00
892,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:13:02.000Z,-0.40236537,-4.55196034,0.49228981,69.40682307,25.49740905,-9.81053924,2021-08-15 09:13:02+00:00
893,Cardano,ADA,cardano,287,1,3,2021-08-15T09:12:09.000Z,-0.10813625,-3.68116362,43.05250991,78.36312596,35.12257594,-2.84523209,2021-08-15 09:12:09+00:00
894,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:23:02.000Z,0.18764204,-3.89754125,2.77324002,46.14161621,14.712489,1.88454523,2021-08-15 09:23:02+00:00
895,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:23:02.000Z,0.85341174,-2.11800324,16.11534319,45.87194273,3.06357923,-37.41676153,2021-08-15 09:23:02+00:00
896,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:23:03.000Z,0.86879089,0.68879875,10.36370765,64.61940881,-6.51374355,-40.86150616,2021-08-15 09:23:03+00:00
897,Monero,XMR,monero,161,1,29,2021-08-15T09:23:04.000Z,0.61982678,-4.16816404,-2.40526907,37.49253928,-6.77091176,-26.24332421,2021-08-15 09:23:04+00:00
898,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:23:02.000Z,-0.29988068,-4.53090337,0.47670841,68.96324332,25.43175158,-9.43957844,2021-08-15 09:23:02+00:00
899,Cardano,ADA,cardano,287,1,3,2021-08-15T09:22:07.000Z,0.80635833,-4.57280086,43.74908468,79.07364252,35.77350863,-2.58479464,2021-08-15 09:22:07+00:00
900,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:28:02.000Z,0.35564956,-3.99842493,2.75288107,46.05149551,14.75642975,1.87155869,2021-08-15 09:28:02+00:00
901,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:28:02.000Z,0.93407893,-2.47270919,15.73368664,45.81886054,2.9050407,-37.38153876,2021-08-15 09:28:02+00:00
902,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:28:03.000Z,1.78574817,0.50170068,10.61144955,64.71411661,-6.38986067,-40.85407588,2021-08-15 09:28:03+00:00
903,Monero,XMR,monero,161,1,29,2021-08-15T09:28:04.000Z,0.88282528,-4.2750121,-2.22882549,37.32753824,-6.59514288,-26.44749988,2021-08-15 09:28:04+00:00
904,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:28:02.000Z,-0.11531545,-4.65371013,0.5122666,68.55630965,25.55241903,-9.62427011,2021-08-15 09:28:02+00:00
905,Cardano,ADA,cardano,287,1,3,2021-08-15T09:27:07.000Z,0.6694184,-5.2027749,43.56609746,78.16122264,35.43335225,-3.07523924,2021-08-15 09:27:07+00:00
906,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:30:02.000Z,0.37186445,-3.87847779,2.53366498,46.29221503,14.73169202,1.81308964,2021-08-15 09:30:02+00:00
907,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:30:02.000Z,0.92547377,-2.23382574,15.65576889,45.88825441,2.86815426,-37.28428556,2021-08-15 09:30:02+00:00
908,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:30:03.000Z,1.78472512,0.88400602,10.76757434,65.42559552,-6.10131724,-40.87416047,2021-08-15 09:30:03+00:00
909,Monero,XMR,monero,161,1,29,2021-08-15T09:30:04.000Z,0.76929499,-4.16120381,-2.46039359,37.57002971,-6.80503933,-26.52825237,2021-08-15 09:30:04+00:00
910,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:30:02.000Z,-0.14605406,-4.54314931,0.3311205,68.87520695,25.50918911,-9.56431739,2021-08-15 09:30:02+00:00
911,Cardano,ADA,cardano,287,1,3,2021-08-15T09:29:07.000Z,1.14153327,-5.04299324,43.34764497,78.56712367,35.8254406,-3.42916076,2021-08-15 09:29:07+00:00
912,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:38:02.000Z,0.16511293,-3.86077018,2.70606675,46.18064346,14.74992409,1.85781581,2021-08-15 09:38:02+00:00
913,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:38:02.000Z,0.41038846,-2.48434414,15.59684561,45.98621446,2.8096365,-37.67847225,2021-08-15 09:38:02+00:00
914,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:38:03.000Z,1.15208688,1.19980525,11.64021609,65.95387293,-5.88060342,-40.79413956,2021-08-15 09:38:03+00:00
915,Monero,XMR,monero,161,1,29,2021-08-15T09:38:04.000Z,1.00799215,-3.96297343,-1.64609911,37.74413769,-6.45884532,-26.54027313,2021-08-15 09:38:04+00:00
916,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:38:02.000Z,-0.32073764,-4.58055437,0.61370955,68.73984198,25.61498441,-9.83832838,2021-08-15 09:38:02+00:00
917,Cardano,ADA,cardano,287,1,3,2021-08-15T09:37:07.000Z,0.61711643,-5.0988796,43.15378391,78.58179861,35.86120064,-3.79604336,2021-08-15 09:37:07+00:00
918,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:43:02.000Z,0.41626923,-4.18113551,2.92669705,46.45055251,14.61943818,1.8083536,2021-08-15 09:43:02+00:00
919,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:43:02.000Z,1.01247546,-2.4494352,16.09596623,46.50560004,2.96474649,-37.29697164,2021-08-15 09:43:02+00:00
920,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:43:03.000Z,1.65343273,1.04749756,12.31535876,66.73420528,-5.68527926,-40.50063919,2021-08-15 09:43:03+00:00
921,Monero,XMR,monero,161,1,29,2021-08-15T09:43:04.000Z,1.5211091,-3.96244746,-1.27820777,38.24308319,-6.53891093,-26.2804028,2021-08-15 09:43:04+00:00
922,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:43:02.000Z,0.0399217,-4.72733509,0.89105632,69.20063957,25.51738855,-9.83820588,2021-08-15 09:43:02+00:00
923,Cardano,ADA,cardano,287,1,4,2021-08-15T09:42:07.000Z,0.93693452,-5.16936248,43.8899548,79.47670102,36.08413164,-2.77067027,2021-08-15 09:42:07+00:00
924,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:48:02.000Z,0.53350781,-3.88428022,3.26931834,47.06761834,14.99070081,2.1743364,2021-08-15 09:48:02+00:00
925,Litecoin,LTC,litecoin,710,1,13,2021-08-15T09:48:02.000Z,1.04439737,-2.38530533,16.35847524,46.92090436,3.33474016,-37.61007871,2021-08-15 09:48:02+00:00
926,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:48:03.000Z,1.62497833,1.34591516,13.04339066,67.52238519,-5.06856729,-40.57407389,2021-08-15 09:48:03+00:00
927,Monero,XMR,monero,161,1,29,2021-08-15T09:48:04.000Z,1.40477707,-3.86130911,-1.04319765,38.69497437,-6.39171994,-26.16314203,2021-08-15 09:48:04+00:00
928,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:48:02.000Z,0.14631314,-4.4388261,1.22954913,69.89817847,25.82177651,-9.7798004,2021-08-15 09:48:02+00:00
929,Cardano,ADA,cardano,287,1,3,2021-08-15T09:47:07.000Z,1.33762193,-4.99093899,45.18999467,81.07549971,37.04303318,-2.10360759,2021-08-15 09:47:07+00:00
930,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:49:02.000Z,0.60950329,-3.95477989,3.09827691,46.95285991,15.00759003,2.18759664,2021-08-15 09:49:02+00:00
931,Litecoin,LTC,litecoin,710,1,13,2021-08-15T09:49:02.000Z,1.10769778,-2.47555938,16.22971293,46.75437881,3.22099256,-37.53044501,2021-08-15 09:49:02+00:00
932,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:49:03.000Z,1.86912291,1.18481815,12.71379467,67.34787647,-5.05841787,-40.60022465,2021-08-15 09:49:03+00:00
933,Monero,XMR,monero,161,1,29,2021-08-15T09:49:04.000Z,1.53552331,-3.91081087,-1.17897431,38.73296541,-6.35915065,-26.15658577,2021-08-15 09:49:04+00:00
934,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:49:02.000Z,0.28837454,-4.52187305,1.0528332,69.63925078,25.79934697,-9.85057431,2021-08-15 09:49:02+00:00
935,Cardano,ADA,cardano,287,1,3,2021-08-15T09:48:07.000Z,1.3933756,-5.00005295,45.17313945,81.11151247,37.09689938,-2.37064491,2021-08-15 09:48:07+00:00
936,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T09:59:02.000Z,0.54313069,-1.78582526,2.99976248,46.53349642,15.33233965,1.51288939,2021-08-15 09:59:02+00:00
937,Litecoin,LTC,litecoin,710,1,14,2021-08-15T09:59:02.000Z,0.71714123,1.24713278,15.68426036,46.1401594,3.13605396,-38.03806076,2021-08-15 09:59:02+00:00
938,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T09:59:03.000Z,1.52058999,6.61627018,13.21806411,66.55478305,-5.1184003,-40.76687438,2021-08-15 09:59:03+00:00
939,Monero,XMR,monero,161,1,29,2021-08-15T09:59:04.000Z,1.38182526,-0.55613534,-0.9949725,37.97442226,-6.30566106,-26.47131699,2021-08-15 09:59:04+00:00
940,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T09:59:02.000Z,0.26568993,-3.07232031,0.81890786,68.90585835,25.94276771,-9.8256119,2021-08-15 09:59:02+00:00
941,Cardano,ADA,cardano,287,1,3,2021-08-15T09:58:07.000Z,1.07297774,-2.17929528,44.17542093,79.55666879,36.7559816,-3.36865009,2021-08-15 09:58:07+00:00
942,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T10:04:02.000Z,0.46819041,-2.45311293,2.71710153,46.30758321,15.08321639,1.2813855,2021-08-15 10:04:02+00:00
943,Litecoin,LTC,litecoin,710,1,14,2021-08-15T10:04:02.000Z,0.47588272,0.02118982,15.01148735,45.59308337,2.82068588,-38.26096062,2021-08-15 10:04:02+00:00
944,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T10:04:03.000Z,1.55021573,5.00867734,12.45182074,65.97472203,-5.41790386,-41.11471268,2021-08-15 10:04:03+00:00
945,Monero,XMR,monero,161,1,29,2021-08-15T10:04:04.000Z,1.51154818,-1.4095899,-1.25536065,37.97518417,-6.4465759,-26.58169984,2021-08-15 10:04:04+00:00
946,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T10:04:02.000Z,0.48997677,-3.56740559,0.51947383,68.74865109,25.81312643,-9.94722534,2021-08-15 10:04:02+00:00
947,Cardano,ADA,cardano,287,1,3,2021-08-15T10:03:07.000Z,1.74922157,-2.01285929,44.06347821,79.74595104,36.78836043,-3.57438876,2021-08-15 10:03:07+00:00
948,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T10:07:02.000Z,0.30422072,-2.44512844,2.8024232,46.39991231,15.1725063,1.4269042,2021-08-15 10:07:02+00:00
949,Litecoin,LTC,litecoin,710,1,14,2021-08-15T10:07:02.000Z,0.14419408,0.37715876,15.42781032,46.36130989,3.1838332,-37.75788524,2021-08-15 10:07:02+00:00
950,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T10:07:03.000Z,1.76678176,5.75843274,13.1179534,66.97084371,-4.87865286,-40.49331268,2021-08-15 10:07:03+00:00
951,Monero,XMR,monero,161,1,29,2021-08-15T10:07:04.000Z,1.19825993,-1.10174579,-1.19409853,38.46660627,-6.29060167,-26.34974699,2021-08-15 10:07:04+00:00
952,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T10:07:02.000Z,0.21198577,-3.41460302,0.56274582,69.21613517,25.82644084,-9.85161643,2021-08-15 10:07:02+00:00
953,Cardano,ADA,cardano,287,1,3,2021-08-15T10:06:08.000Z,1.32743078,-1.63834512,44.5480777,80.523196,37.27892745,-2.79875292,2021-08-15 10:06:08+00:00
954,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T10:12:02.000Z,0.46299942,-1.83685411,3.64772921,46.93173352,15.31058601,1.83604414,2021-08-15 10:12:02+00:00
955,Litecoin,LTC,litecoin,710,1,13,2021-08-15T10:12:02.000Z,0.24050813,1.36292637,16.48273652,47.07281478,3.40051697,-37.84895596,2021-08-15 10:12:02+00:00
956,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T10:12:03.000Z,1.85798436,6.72577858,14.81530969,67.9908824,-4.33955838,-39.92836526,2021-08-15 10:12:03+00:00
957,Monero,XMR,monero,161,1,29,2021-08-15T10:12:04.000Z,1.05189192,-0.2773174,-0.1320343,38.76955339,-6.34001764,-26.1259573,2021-08-15 10:12:04+00:00
958,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T10:12:02.000Z,0.2949004,-2.74043414,1.39713844,69.74799186,26.15584556,-9.58273502,2021-08-15 10:12:02+00:00
