,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
747,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
748,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
749,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
750,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
751,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
752,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
753,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
754,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
755,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
756,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
757,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
758,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
759,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
760,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
761,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
762,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
763,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
764,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
765,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
766,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
767,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
768,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
769,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
770,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
771,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
772,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
773,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
774,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
775,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
776,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
777,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
778,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
779,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
780,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
781,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
782,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
783,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
784,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
785,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
786,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
787,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
788,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
789,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
790,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
791,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
792,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
793,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
794,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
795,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
796,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
797,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
798,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
799,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
800,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
801,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
802,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
803,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
804,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
805,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
806,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
807,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
808,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
809,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
810,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T09:02:02.000Z,0.0332794,3.11416511,9.78395498,47.25368404,19.75453944,-2.74732859,2021-08-14 09:02:02+00:00
811,Litecoin,LTC,litecoin,710,1,14,2021-08-14T09:02:02.000Z,0.00160248,0.69513159,19.49937107,42.64714542,3.27015765,-42.01619374,2021-08-14 09:02:02+00:00
812,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T09:02:03.000Z,-0.50890901,6.82854278,37.4291389,52.64384925,-9.39647342,-44.56695698,2021-08-14 09:02:03+00:00
813,Monero,XMR,monero,161,1,29,2021-08-14T09:02:04.000Z,0.31301302,2.90467421,3.00890922,38.19131856,0.84625118,-29.95105669,2021-08-14 09:02:04+00:00
814,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T09:02:02.000Z,-0.10454153,1.97821114,11.28532926,68.97816586,28.20654879,-13.09578547,2021-08-14 09:02:02+00:00
815,Cardano,ADA,cardano,287,1,4,2021-08-14T09:01:08.000Z,0.56268179,7.62367981,51.36675725,76.45287214,38.18180411,-9.85684484,2021-08-14 09:01:08+00:00
816,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:13:02.000Z,-1.78857628,1.2841497,7.15081327,44.34874218,17.31179394,-4.90651967,2021-08-14 10:13:02+00:00
817,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:13:02.000Z,-3.21543924,-2.05845894,14.32954599,37.2898677,0.19244896,-44.53135446,2021-08-14 10:13:02+00:00
818,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:13:03.000Z,-4.12044167,3.06331472,23.33651715,45.96554066,-13.13918452,-46.5107965,2021-08-14 10:13:03+00:00
819,Monero,XMR,monero,161,1,29,2021-08-14T10:13:04.000Z,-2.94626839,0.61865095,-2.28059189,34.41224398,-2.71564248,-32.98874499,2021-08-14 10:13:04+00:00
820,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:13:02.000Z,-1.68212539,0.70040974,5.81485651,65.28471775,25.94719498,-14.97164917,2021-08-14 10:13:02+00:00
821,Cardano,ADA,cardano,287,1,3,2021-08-14T10:12:08.000Z,-2.55442846,5.71058566,44.81374954,70.99323564,35.30323118,-10.4915791,2021-08-14 10:12:08+00:00
822,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:18:02.000Z,-2.02518187,0.92829349,6.74330828,44.09886298,17.1070827,-5.03360481,2021-08-14 10:18:02+00:00
823,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:18:02.000Z,-3.67915064,-2.69034285,13.88104506,37.05888461,0.15396471,-44.64626179,2021-08-14 10:18:02+00:00
824,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:18:03.000Z,-4.29055802,2.19741703,22.41120582,45.68154143,-13.19181536,-46.77441012,2021-08-14 10:18:03+00:00
825,Monero,XMR,monero,161,1,29,2021-08-14T10:18:04.000Z,-3.32454239,0.01619057,-2.7384793,34.09618755,-2.45678652,-33.13075882,2021-08-14 10:18:04+00:00
826,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:18:02.000Z,-2.15579334,0.01931691,5.33590299,64.65655072,25.62055032,-15.45135737,2021-08-14 10:18:02+00:00
827,Cardano,ADA,cardano,287,1,4,2021-08-14T10:17:07.000Z,-3.09546846,5.60602921,44.97670327,71.22159706,35.6792398,-10.76514634,2021-08-14 10:17:07+00:00
828,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:24:02.000Z,-2.32911657,0.47998337,6.51816251,44.56365113,16.80710815,-5.33427596,2021-08-14 10:24:02+00:00
829,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:24:02.000Z,-3.72692583,-3.07659652,14.12734876,38.46289805,0.36370308,-45.13367114,2021-08-14 10:24:02+00:00
830,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:24:03.000Z,-4.55421032,1.59930761,23.93549843,46.45790085,-13.50396392,-47.08818134,2021-08-14 10:24:03+00:00
831,Monero,XMR,monero,161,1,29,2021-08-14T10:24:04.000Z,-3.5781661,-0.49758589,-2.8154909,35.27720535,-2.70800176,-33.72884977,2021-08-14 10:24:04+00:00
832,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:24:02.000Z,-2.19836797,-0.37692743,5.46206963,65.48382438,25.55660952,-15.64261787,2021-08-14 10:24:02+00:00
833,Cardano,ADA,cardano,287,1,4,2021-08-14T10:23:07.000Z,-4.08976475,4.26928262,43.77713412,71.57751976,35.04951884,-11.09995622,2021-08-14 10:23:07+00:00
834,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:28:02.000Z,-1.8759906,1.03385494,7.36323653,45.91474645,17.26622713,-4.99796428,2021-08-14 10:28:02+00:00
835,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:28:02.000Z,-3.03282093,-2.10110261,15.16272094,40.25896756,0.9258578,-44.4583829,2021-08-14 10:28:02+00:00
836,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:28:03.000Z,-3.87051528,2.68273788,25.46733412,48.9249504,-12.77091471,-46.59439183,2021-08-14 10:28:03+00:00
837,Monero,XMR,monero,161,1,29,2021-08-14T10:28:04.000Z,-3.26169615,0.13089362,-1.97507948,37.11642695,-2.4059853,-33.2982823,2021-08-14 10:28:04+00:00
838,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:28:02.000Z,-1.80580497,0.05222714,6.27490521,67.95367761,25.85322364,-15.36629225,2021-08-14 10:28:02+00:00
839,Cardano,ADA,cardano,287,1,3,2021-08-14T10:27:07.000Z,-3.19254133,5.98819499,46.32197167,74.84283733,36.69541217,-10.41994165,2021-08-14 10:27:07+00:00
840,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:34:02.000Z,-1.91124739,1.02425479,7.50384925,46.28522624,17.34920123,-5.05918333,2021-08-14 10:34:02+00:00
841,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:34:02.000Z,-3.08209938,-2.16131605,15.3116159,41.02468869,0.82975769,-44.40088228,2021-08-14 10:34:02+00:00
842,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:34:03.000Z,-3.61691671,2.82374732,26.10968767,49.59210926,-12.65431698,-46.39621363,2021-08-14 10:34:03+00:00
843,Monero,XMR,monero,161,1,29,2021-08-14T10:34:04.000Z,-3.18618202,0.12642453,-1.57571607,37.62675883,-2.35899058,-33.05146777,2021-08-14 10:34:04+00:00
844,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:34:02.000Z,-1.74898285,0.18261637,6.51462672,68.96635436,25.96354235,-15.25833929,2021-08-14 10:34:02+00:00
845,Cardano,ADA,cardano,287,1,3,2021-08-14T10:33:07.000Z,-2.9406446,6.59933032,47.49205279,76.17369916,36.883358,-10.37922497,2021-08-14 10:33:07+00:00
846,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T10:39:02.000Z,-2.28815749,0.5074313,6.91655586,46.02729011,16.73129607,-5.27436705,2021-08-14 10:39:02+00:00
847,Litecoin,LTC,litecoin,710,1,15,2021-08-14T10:39:02.000Z,-3.45518211,-2.70453338,15.0553532,40.65353702,0.38022725,-44.7319033,2021-08-14 10:39:02+00:00
848,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T10:39:03.000Z,-4.11129023,2.16518551,25.33775515,48.87987448,-13.17026261,-46.49071689,2021-08-14 10:39:03+00:00
849,Monero,XMR,monero,161,1,29,2021-08-14T10:39:04.000Z,-3.6621315,-0.40222435,-2.06655453,36.94816538,-3.01242562,-33.36744266,2021-08-14 10:39:04+00:00
850,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T10:39:02.000Z,-1.83928989,-0.02032911,6.16091626,68.81010215,25.59305622,-15.2840971,2021-08-14 10:39:02+00:00
851,Cardano,ADA,cardano,287,1,3,2021-08-14T10:38:07.000Z,-3.74369633,5.4845046,45.95220784,74.86977501,35.60291444,-11.18699169,2021-08-14 10:38:07+00:00
852,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:10:02.000Z,-1.15126677,-0.02892886,6.69708999,45.34400775,15.93910886,-6.0859055,2021-08-14 11:10:02+00:00
853,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:10:02.000Z,0.29967324,-2.57475814,15.66019699,41.20610491,0.14015158,-44.61745238,2021-08-14 11:10:02+00:00
854,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:10:03.000Z,-0.5414748,-0.34406361,25.25775557,47.24155772,-13.87923342,-47.3633281,2021-08-14 11:10:03+00:00
855,Monero,XMR,monero,161,1,29,2021-08-14T11:10:04.000Z,0.07856048,-0.29124292,-1.38918609,37.17935946,-2.91856786,-33.37401214,2021-08-14 11:10:04+00:00
856,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:10:02.000Z,-0.75575423,-0.3479005,5.66119605,68.63284385,25.12612285,-15.5773486,2021-08-14 11:10:02+00:00
857,Cardano,ADA,cardano,287,1,3,2021-08-14T11:09:07.000Z,0.10802454,4.04554039,46.23270071,74.80128086,34.93705765,-10.51046264,2021-08-14 11:09:07+00:00
858,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:15:02.000Z,-1.01789785,-0.20343097,6.51243947,45.14210957,15.76731154,-6.2068815,2021-08-14 11:15:02+00:00
859,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:15:02.000Z,0.48122053,-2.63404755,15.6427539,41.18854438,-0.1294717,-44.77203841,2021-08-14 11:15:02+00:00
860,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:15:03.000Z,-0.25892681,-0.21365081,24.72235709,47.01246824,-13.95636087,-47.25645194,2021-08-14 11:15:03+00:00
861,Monero,XMR,monero,161,1,29,2021-08-14T11:15:04.000Z,0.0111455,-0.61575045,-1.68459326,37.36405149,-3.28040948,-33.65108533,2021-08-14 11:15:04+00:00
862,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:15:02.000Z,-0.37698492,-0.51548403,5.32108248,68.25137361,24.88627566,-15.83727507,2021-08-14 11:15:02+00:00
863,Cardano,ADA,cardano,287,1,3,2021-08-14T11:14:07.000Z,0.6162807,4.16943279,46.45090952,75.10435737,35.2677432,-10.72837657,2021-08-14 11:14:07+00:00
864,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:19:02.000Z,-1.36720234,-0.28436753,6.22558544,44.88745805,15.6702071,-6.43240279,2021-08-14 11:19:02+00:00
865,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:19:02.000Z,-0.34456278,-2.6084317,15.31040418,40.72701476,-0.17690084,-44.990456,2021-08-14 11:19:02+00:00
866,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:19:03.000Z,-1.38007308,0.12894148,24.59124097,46.77968475,-14.17746105,-47.43698894,2021-08-14 11:19:03+00:00
867,Monero,XMR,monero,161,1,29,2021-08-14T11:19:04.000Z,-0.51448715,-0.51671854,-1.81468044,37.33343229,-3.29193652,-33.91254152,2021-08-14 11:19:04+00:00
868,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:19:02.000Z,-0.83393708,-0.47981628,5.18340149,68.16331932,24.71748266,-16.14584782,2021-08-14 11:19:02+00:00
869,Cardano,ADA,cardano,287,1,3,2021-08-14T11:18:07.000Z,-0.16799002,3.41818034,45.91065723,74.49450084,34.71234333,-11.27693824,2021-08-14 11:18:07+00:00
870,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:23:02.000Z,-0.73563771,-0.4060304,6.13286926,45.31643928,15.64017816,-6.23161635,2021-08-14 11:23:02+00:00
871,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:23:02.000Z,0.04711722,-2.82719438,14.53825537,40.92792408,-0.28397472,-44.9505975,2021-08-14 11:23:02+00:00
872,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:23:03.000Z,-0.21587933,-0.0078155,23.99128992,47.32785186,-14.06586712,-47.42946763,2021-08-14 11:23:03+00:00
873,Monero,XMR,monero,161,1,29,2021-08-14T11:23:04.000Z,0.03407506,-0.81469674,-2.07977746,37.36086136,-3.59501689,-33.77618853,2021-08-14 11:23:04+00:00
874,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:23:02.000Z,-0.32938617,-0.6686282,4.81990941,68.99434295,24.68856231,-15.8534633,2021-08-14 11:23:02+00:00
875,Cardano,ADA,cardano,287,1,3,2021-08-14T11:22:08.000Z,0.00370823,3.02266329,45.39018808,75.10501594,34.54406298,-11.48668025,2021-08-14 11:22:08+00:00
876,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:24:02.000Z,-0.72427479,-0.28625751,5.99899375,45.33176322,15.83088201,-6.1467693,2021-08-14 11:24:02+00:00
877,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:24:02.000Z,-0.10249746,-2.64082215,14.64919495,41.34670114,-0.17177541,-44.88443952,2021-08-14 11:24:02+00:00
878,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:24:03.000Z,-0.48347333,0.24955483,24.28097016,47.32199638,-13.8361492,-47.30960716,2021-08-14 11:24:03+00:00
879,Monero,XMR,monero,161,1,29,2021-08-14T11:24:04.000Z,-0.1026793,-0.76509567,-2.26308468,36.8088723,-3.54969252,-33.7803001,2021-08-14 11:24:04+00:00
880,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:24:02.000Z,-0.31588977,-0.56439323,4.73156214,68.80967109,24.9068122,-15.77598301,2021-08-14 11:24:02+00:00
881,Cardano,ADA,cardano,287,1,3,2021-08-14T11:23:07.000Z,0.25117171,3.11548029,45.65343026,75.18311783,34.7739582,-11.42264421,2021-08-14 11:23:07+00:00
882,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:34:02.000Z,-1.03624898,-0.10477325,6.15135965,45.40112785,16.2440252,-5.9960585,2021-08-14 11:34:02+00:00
883,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:34:02.000Z,-0.58951464,-2.24372901,14.70010628,41.24981052,0.5532794,-44.84345884,2021-08-14 11:34:02+00:00
884,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:34:03.000Z,-1.39817304,0.44851373,24.05141286,47.27605651,-13.62695202,-47.09561504,2021-08-14 11:34:03+00:00
885,Monero,XMR,monero,161,1,29,2021-08-14T11:34:04.000Z,-0.87987772,-0.72752372,-2.26469682,36.03605659,-3.49195382,-33.68415706,2021-08-14 11:34:04+00:00
886,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T11:34:02.000Z,-0.72479219,-0.38044926,4.83940014,68.65785935,25.50344944,-15.56260797,2021-08-14 11:34:02+00:00
887,Cardano,ADA,cardano,287,1,3,2021-08-14T11:33:07.000Z,-0.85778358,3.911169,45.70893703,75.73548485,35.92549029,-11.48025455,2021-08-14 11:33:07+00:00
888,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T11:38:02.000Z,-1.09729663,-0.32353597,6.10121474,45.11906322,16.42921647,-5.99416152,2021-08-14 11:38:02+00:00
889,Litecoin,LTC,litecoin,710,1,15,2021-08-14T11:38:02.000Z,-0.62324846,-2.80397391,14.74376486,41.00235464,0.37857289,-44.62873033,2021-08-14 11:38:02+00:00
890,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T11:38:03.000Z,-1.26091444,0.2470161,23.77840254,47.14713689,-13.5557893,-47.16520413,2021-08-14 11:38:03+00:00
891,Monero,XMR,monero,161,1,29,2021-08-14T11:38:04.000Z,-1.04570063,-0.94806788,-2.35501006,35.78799664,-3.64593875,-33.38157563,2021-08-14 11:38:04+00:00
